YEAR_MONTH,COMMISSIONER_CODE,COMMISSIONER_NAME,CONTRACT_NUMBER,PROVIDER_NAME,LATEST_PPC_ADDRESS_POSTCODE,LSOA11_CODE,UDA_PERF_TARGET,UDA_FIN_VAL,UDA_DELIVERED,LATE_SUBMITTED_FP17,UDA_DELIVERED_FD,BAND_1_DELIVERED,"BAND_2A_DELIVERED ",BAND_2B_DELIVERED,BAND_2C_DELIVERED,BAND_3_DELIVERED,BAND_URGENT_DELIVERED,BAND_OTHER_DELIVERED,CHILD_12M_COUNT,ADULT_24M_COUNT,GENERAL_DENTAL_FIN_VALUE
202401,QRV,North West London ICB,1006340000,MR PU SHAH,W9 3EF,E01004723,3000,89942.27,232.2,0,0,10,19,6,0,9,21,2,196,388,89942.27
202401,QNC,Staffordshire and Stoke-on-Trent ICB,1006350000,Park D Practice Ltd,ST13 6AF,E01029808,25867,785337.64,2287.8,83,0,933,211,35,0,36,164,1,2170,5137,785337.64
202401,QKK,South East London ICB,1006370000,Nitin Nagpaul and Hayley Seresht,SE16 7AJ,E01004031,28000,982043.12,1889.6,0,0,357,121,54,5,59,128,0,1785,6204,982043.12
202401,QUE,Cambridgeshire and Peterborough ICB,1006470000,The Yaxley Dental Clinic,PE7 3LP,E01018214,25000,805468.87,1422.6,1,135,635,112,30,0,20,48,4,1880,4572,805468.87
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1006490000,Rodericks Dental Ltd,OX12 8DJ,E01028757,18349,564317.76,424.4,0,0,89,14,14,5,12,37,1,865,2826,564317.76
202401,QYG,Cheshire and Merseyside ICB,1006530000,MR RK GOLLAPUDI,L35 3SX,E01006497,15750,494873.53,691.2,1,0,149,97,12,0,11,51,1,820,2796,494873.53
202401,QR1,Gloucestershire ICB,1006550000,Genix Healthcare Ltd,GL1 1DH,E01032937,58000,1753648.42,3893.4,2,0,991,327,241,1,30,292,2,5559,9395,1753648.42
202401,QR1,Gloucestershire ICB,1006560000,Genix Healthcare Ltd,GL7 2DE,E01022195,26000,786118.26,1732.4,1,0,508,195,81,4,13,43,0,1607,5725,786118.26
202401,QHM,North East and North Cumbria ICB,1006620000,Genix Healthcare Ltd,NE26 2SS,E01008584,21849,655607.13,1945,0,0,434,241,38,4,43,45,0,1560,5519,655607.13
202401,QHM,North East and North Cumbria ICB,1006630000,Genix Healthcare Ltd,NE66 2GD,E01027356,21849,655607.13,1743.2,0,0,771,174,28,3,17,61,1,1064,4859,655607.13
202401,QOQ,Humber and North Yorkshire ICB,1006720000,City Health Dental,HU17 9BZ,E01013062,10000,432278.87,652.8,0,0,216,87,15,0,7,14,0,604,1747,432278.87
202401,QOQ,Humber and North Yorkshire ICB,1006730000,City Health Dental,YO25 6AP,E01012982,11000,475509.19,929,0,0,301,100,22,0,10,75,8,751,2757,475509.19
202401,QOQ,Humber and North Yorkshire ICB,1006740000,City Health Dental,DN14 6RU,E01012998,10000,432278.87,889.6,0,0,446,69,8,0,10,53,2,1164,2342,432278.87
202401,QOQ,Humber and North Yorkshire ICB,1006760000,City Health Dental,HU19 2QB,E01013082,7500,324209.17,715.8,0,0,200,98,4,4,11,34,1,477,1577,324209.17
202401,QOQ,Humber and North Yorkshire ICB,1006770000,City Health Dental,HU1 3JF,E01033104,36200,1564849.55,2151.2,0,0,490,179,76,5,44,151,3,2136,6114,1564849.55
202401,QXU,Surrey Heartlands ICB,1007050000,MRS A CASTELLHEIM GHAREH,GU2 9XA,E01030485,2165,70062.15,184.2,0,0,51,20,6,0,3,6,0,398,364,70062.15
202401,QHM,North East and North Cumbria ICB,1007070000,RLL LIMITED,CA16 6XN,E01019307,11500,445063.88,740.8,0,0,146,96,35,1,8,14,1,619,3089,445063.88
202401,QJG,Suffolk and North East Essex ICB,1007240000,Haverhill Dental Practice and Cosmetic Centre,CB9 9DZ,E01030112,17953,512544.73,1021.2,0,0,318,105,37,1,10,61,3,786,2296,512544.73
202401,QUE,Cambridgeshire and Peterborough ICB,1007250000,Rightwell East Peterborough Dental Practice Partnership,PE3 8DT,E01015594,21000,636172.56,1771.2,0,0,811,165,46,0,10,96,0,4149,4370,636172.56
202401,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",1007270000,Smilecare Swindon Limited,SN1 1JS,E01015506,9945,276638.26,238.6,0,218,16,18,9,0,8,23,0,451,1500,276638.26
202401,QUY,"Bristol, North Somerset and South Gloucestershire ICB",1008100000,Hartcliffe Dental Practice Partnership,BS13 9RG,E01014593,15000,396880.77,986.8,0,210,301,83,37,1,14,64,0,2132,3290,396880.77
202401,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",1008450000,Wiltshire & Swindon OOH Dental Service,SN10 5EQ,E01031855,3138,302168.15,,,,,,,,,,,27,1371,302168.15
202401,QRV,North West London ICB,1008470000,Earls Court Dental Ltd,SW5 0PT,E01002850,13832,451344.27,1151,0,0,234,72,46,3,29,75,1,807,3280,451344.27
202401,QNX,Sussex ICB,1008520000,Bristol Gardens Dental Practice Partnership,BN2 5JR,E01016869,20000,586435.25,1669.4,4,0,452,159,85,1,21,57,0,1013,4196,586435.25
202401,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",1008560000,Melksham Dental Centre,SN12 6LP,E01032062,11334,361268.86,817.6,0,0,375,53,21,0,8,68,1,733,2501,361268.86
202401,QJK,Devon ICB,1008630000,B & M Capital Limited,PL2 3BY,E01015168,27129,953505.31,1975.8,0,106.6,831,159,81,0,17,49,0,2225,4901,953505.31
202401,QXU,Surrey Heartlands ICB,1008640000,Mr A Vaidya and Mrs S Vaidya,KT14 6DH,E01031004,3000,95427.02,150.4,0,0,93,11,2,0,1,2,0,699,240,95427.02
202401,QOQ,Humber and North Yorkshire ICB,1008740000,Aishwaryam Limited,DN37 0EN,E01013213,4133,138362.91,135.8,0,0,55,20,2,0,0,9,1,115,658,138362.91
202401,QHL,Birmingham and Solihull ICB,1008780000,Shard End Dental Practice,B26 3DX,E01009315,2000,76260.01,221.6,0,0,104,14,6,0,3,8,0,121,539,76260.01
202401,QUA,Black Country ICB,1008950000,MR RS KUDHAIL,DY3 1JA,E01009773,12948,457226.74,782.2,0,222.4,254,87,19,0,12,21,3,552,2637,457226.74
202401,QT1,Nottingham and Nottinghamshire ICB,1008960000,Rainworth Dental Practice Partnership,NG21 0JP,E01028296,15000,424121.84,1475.8,0,0,514,180,27,0,21,29,0,1313,2385,424121.84
202401,QHM,North East and North Cumbria ICB,1008990000,Alpha Dental Fairfield Partnership,TS19 7PP,E01012191,16500,543114.07,1070.6,0,173.2,341,120,34,0,13,33,1,1819,3246,543114.07
202401,QGH,Herefordshire and Worcestershire ICB,1009110000,Grafton House Dental Practice,WR11 4RE,E01032377,7000,185148.98,348.2,0,0,233,23,3,0,2,6,0,1626,474,185148.98
202401,QGH,Herefordshire and Worcestershire ICB,1009150000,Dr Gul Arshad,B61 9LJ,E01032176,4805,134548.61,570,0,0,123,57,31,1,8,15,0,358,1152,134548.61
202401,QHL,Birmingham and Solihull ICB,1009160000,The Fold Dental Practice,B38 9BL,E01009107,8384,302700.32,900.8,0,0,148,109,28,0,19,34,6,585,1915,302700.32
202401,QT1,Nottingham and Nottinghamshire ICB,1009170000,Arnold Dental Care Partnership,NG5 7EE,E01028209,14814,499307.21,1413,0,122,459,154,28,1,19,85,4,1173,3188,499307.21
202401,QJM,Lincolnshire ICB,1009440000,JDSP Dental Limited,LN5 7RL,E01026176,27493,662377.3,1870,0,0,994,132,28,1,15,125,3,3117,5995,662377.3
202401,QJM,Lincolnshire ICB,1009490000,JDSP Dental Limited,NG34 7RL,E01026227,24225,583652.28,2118.6,0,146.8,931,187,38,0,32,43,7,3115,6569,583652.28
202401,QJK,Devon ICB,1009530000,"David John de Klerk, Khalid Hussain and Jason Bedford",EX14 1AF,E01019928,1154,33290.95,105,0,0,72,4,3,0,0,5,0,543,83,33290.95
202401,QT1,Nottingham and Nottinghamshire ICB,1009580000,Kirkby Dental Practice,NG17 7DA,E01027952,27459,695513.71,2965.8,3,98.6,619,318,117,2,60,64,0,2546,5846,695513.71
202401,QWO,West Yorkshire ICB,1009590000,Outwood Dental Practice,WF1 2JL,E01011896,11197,383232.77,728.2,0,0,360,64,7,0,7,46,2,2594,1014,383232.77
202401,QYG,Cheshire and Merseyside ICB,1009610000,Holmes Chapel Dental Practice,CW4 7AP,E01018415,5000,133023.63,170.8,0,0,116,15,1,0,0,4,0,534,125,133023.63
202401,QT1,Nottingham and Nottinghamshire ICB,1009620000,Bath Lane Dental Practice Partnership,NG18 2BU,E01028274,27225,879580.62,2437.2,0,0,769,170,57,1,68,41,1,1425,6792,879580.62
202401,QWU,Coventry and Warwickshire ICB,1009630000,Evesham Place Limited,CV37 6HT,E01031234,2500,67583.65,348.2,0,0,194,25,6,0,3,11,0,183,258,67583.65
202401,QHL,Birmingham and Solihull ICB,1009710000,BST Partnership,B90 3BW,E01010200,18000,521909.96,1838.8,0,120,528,188,66,2,20,124,3,2038,5340,521909.96
202401,QWO,West Yorkshire ICB,1009840000,Night Dental Ltd,LS7 3JB,E01011236,53016,2482256.49,753.6,0,0,0,0,0,0,0,628,0,494,10881,2482256.49
202401,QF7,South Yorkshire ICB,1009850000,Taptonville House Limited,DN8 4BQ,E01007639,34404,1610825.86,2998.6,0,0,22,9,0,0,0,2458,3,1418,24776,1610825.86
202401,QOQ,Humber and North Yorkshire ICB,1009860000,Night Dental Ltd,HU1 2PS,E01033104,9116,426838.44,357.4,0,0,1,0,0,0,0,297,0,481,6757,426838.44
202401,QHM,North East and North Cumbria ICB,1010030000,DCAS Out of Hours,NE15 8NY,E01008387,335,792633.06,,,,,,,,,,,,,60626.46
202401,QUA,Black Country ICB,1010040000,Blue Cross Dental Care,WV14 0BJ,E01010414,19350,585974.01,1744,0,0,233,173,90,0,40,50,2,1487,4537,585974.01
202401,QHL,Birmingham and Solihull ICB,1010050000,Smile Stylist Ltd,B44 8TB,E01009228,12000,399648.56,838.8,0,0,252,48,30,0,22,24,0,960,2534,399648.56
202401,QHL,Birmingham and Solihull ICB,1010060000,Smile Stylist Ltd,B21 9BN,E01009352,12000,399648.56,723.4,0,0,85,67,25,2,20,47,2,891,1850,399648.56
202401,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",1010160000,Chelsea Road Dental Practice,BA1 3DU,E01014405,14000,390449.83,1017.4,0,0,316,163,12,0,9,37,0,1088,3544,390449.83
202401,QYG,Cheshire and Merseyside ICB,1010170000,MR QM JAFFRI,WA1 1BL,E01033300,8000,257321.01,701.2,0,0,76,42,12,0,35,16,0,335,1203,257321.01
202401,QYG,Cheshire and Merseyside ICB,1011040000,Westbourne Dental Practice Wirral Limited,CH42 8NA,E01007248,25485,955547.73,2521.4,0,161.6,561,316,63,3,39,167,8,1535,6650,955547.73
202401,QJK,Devon ICB,1011220000,Fresh Dental Health Care Limited,TQ6 9JY,E01020155,14300,463645.87,28,0,0,13,5,0,0,0,0,0,223,1397,463645.87
202401,QVV,Dorset ICB,1011440000,Mr M Rzepski & Mrs A Grycz-Rzepska,DT1 1TP,E01032644,1000,31204.05,5.2,0,0,0,1,0,0,0,1,1,36,282,31204.05
202401,QVV,Dorset ICB,1011470000,Dentapol Ltd,BH23 1QL,E01020368,15600,489665.8,876.2,0,0,342,86,21,0,12,21,3,846,3318,489665.8
202401,QVV,Dorset ICB,1011480000,Dentapol Ltd,BH22 9AU,E01020395,16400,512522.25,982.2,0,0,381,79,39,0,12,21,0,605,2784,512522.25
202401,QVV,Dorset ICB,1011510000,"Jonathan Mynors-Wallis, Jayne Mynors-Wallis",BH21 3LN,E01020388,7200,286195.3,1220.4,0,0,427,110,30,9,11,97,2,859,2475,259695.3
202401,QRV,North West London ICB,1011620000,MR RA SILVESTER,W1U 4JD,E01004717,545,18203.66,,,,,,,,,,,,,18203.66
202401,QRV,North West London ICB,1011860000,Mr AF Rai,UB7 8HJ,E01002548,9919,231977.5,940.4,0,0,242,89,52,1,11,27,0,611,1231,231977.5
202401,QSL,Somerset ICB,1011920002,Community Dental Centres Ltd,TA2 7PH,E01029299,40267,1171860.26,1790.4,0,0,568,150,39,9,36,67,2,2457,6968,1171860.26
202401,QUY,"Bristol, North Somerset and South Gloucestershire ICB",1011920006,Community Dental Centres Ltd,BS16 7AR,E01033334,28047,894629.01,1082.2,0,0,437,144,19,3,5,31,0,1451,3727,894629.01
202401,QJK,Devon ICB,1011920007,Community Dental Centres Ltd,EX39 1AZ,E01020298,36000,1165480.31,1087,0,0,300,116,21,3,10,154,8,2048,6694,1165480.31
202401,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",1011920008,Community Dental Centres Ltd,BA2 2AF,E01014434,48307,1389719.64,3814.4,0,0,1144,340,129,6,64,162,3,3622,8352,1389719.64
202401,QUY,"Bristol, North Somerset and South Gloucestershire ICB",1011920009,Community Dental Centres Ltd,BS15 1AQ,E01014673,41308,1298628.5,1634,0,0,594,148,50,2,19,85,2,2248,6399,1298628.5
202401,QWO,West Yorkshire ICB,1011950000,Infinity Dental Clinic,LS12 3PE,E01032608,18561,535166.55,975,0,0,299,110,10,2,21,25,0,758,2834,535166.55
202401,QNX,Sussex ICB,1012020000,D & S Dental Practice Limited,TN31 7JY,E01021117,21520,588122.06,1522,0,101,396,128,50,2,33,55,5,1023,5475,588122.06
202401,QNQ,Frimley ICB,1012070000,Farnborough Dental Centre Ltd,GU14 9DS,E01023147,16555,531741.78,1219,0,0,462,106,24,1,18,80,0,1638,3992,531741.78
202401,QNQ,Frimley ICB,1012080000,Farnborough Dental Centre Ltd,GU14 0NA,E01023093,12548,403006.87,1088.2,0,0,529,99,15,0,10,56,0,986,4109,403006.87
202401,QJK,Devon ICB,1012160000,DEN DENTAL GROUP PRACTICE LLP,PL21 9AE,E01020161,27000,847136.7,1882.8,0,0,642,195,34,10,24,94,6,1996,6026,847136.7
202401,QMF,North East London ICB,1012180000,Smile Care London Limited,E1 4FG,E01004284,14600,467593.87,866.6,0,0,117,95,39,2,19,23,0,771,1866,467593.87
202401,QHM,North East and North Cumbria ICB,1012290000,MR MA QURAISHI,TS23 1BY,E01012278,18000,638144.41,505.4,0,0,130,69,8,0,8,27,0,723,2888,638144.41
202401,QHM,North East and North Cumbria ICB,1012300000,McCormick and Harrington Ltd,TS23 2LU,E01012276,24000,737411.32,2186.6,0,297.2,466,248,65,4,43,73,9,1424,5944,737411.32
202401,QMF,North East London ICB,1012370000,MR N NAGPAUL,E14 9SN,E01032771,300,10976.08,5,0,0,5,0,0,0,0,0,0,,10,10976.08
202401,QJ2,Derby and Derbyshire ICB,1012460000,Etwall Dental Practice Ltd,DE65 6LP,E01019840,2854,84317.79,269,0,0,65,25,9,0,6,10,0,281,686,84317.79
202401,QJ2,Derby and Derbyshire ICB,1012470000,Staveley Dental Care,S43 3TL,E01019566,7355,222648.09,618.8,0,18,217,55,21,1,8,24,0,674,2068,222648.09
202401,QHL,Birmingham and Solihull ICB,1012780000,Denbeigh House Limited,B23 5XB,E01009003,10906,305485.67,610,0,0,126,77,17,0,13,10,0,404,1240,305485.67
202401,QHM,North East and North Cumbria ICB,1012810004,OASIS DENTAL CARE LTD,TS8 0TJ,E01012030,27500,920014.97,1641,0,0,295,229,64,1,19,75,4,1391,5167,920014.97
202401,QHM,North East and North Cumbria ICB,1012810005,OASIS DENTAL CARE LTD,TS15 9XN,E01012302,21308,678499.22,1229.6,0,0,493,134,12,1,19,33,0,1669,3567,678499.22
202401,QHM,North East and North Cumbria ICB,1012810006,OASIS DENTAL CARE LTD,DL14 6HS,E01020884,25123,842895,1530.2,0,0,562,198,30,0,11,71,11,1559,4645,842895
202401,QWO,West Yorkshire ICB,1012810012,OASIS DENTAL CARE LTD,WF16 9QS,E01011167,49069,1710020.14,2746.4,0,0,692,249,101,3,47,177,5,3317,9567,1710020.14
202401,QWO,West Yorkshire ICB,1012810013,OASIS DENTAL CARE LTD,BD15 0AS,E01010589,8210,272061.68,447,0,0,251,33,5,0,4,20,0,654,1515,272061.68
202401,QE1,Lancashire and South Cumbria ICB,1012810014,OASIS DENTAL CARE LTD,FY4 1DW,E01012751,23097,829298.51,863.4,0,0,205,125,15,0,10,72,2,768,3342,829298.51
202401,QHM,North East and North Cumbria ICB,1012810017,OASIS DENTAL CARE LTD,DH1 1QF,E01020723,22400,751427.89,907,1,0,179,119,28,2,14,40,3,564,2380,751427.89
202401,QHM,North East and North Cumbria ICB,1012810018,"Wheldon Terrace Dental Practice P'ship",DH2 1DA,E01020616,14000,455098.71,975.8,0,0,277,126,22,1,15,19,1,657,2140,455098.71
202401,QE1,Lancashire and South Cumbria ICB,1012810020,OASIS DENTAL CARE LTD,PR3 1NS,E01025558,1000,40212.4,78.4,0,0,64,4,0,0,0,2,0,300,255,40212.4
202401,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",1012810022,OASIS DENTAL CARE LTD,BA14 9AA,E01032086,26000,734836.99,878,1,0,251,100,27,1,10,55,0,1124,4100,734836.99
202401,QT1,Nottingham and Nottinghamshire ICB,1012810023,OASIS DENTAL CARE LTD,NG17 1AE,E01027968,35550,927179.42,3,0,0,0,1,0,0,0,0,0,481,2952,927179.42
202401,QWO,West Yorkshire ICB,1012810024,OASIS DENTAL CARE LTD,BD16 4BL,E01010582,2579,76467.87,174,0,0,89,14,6,1,0,5,0,368,514,76467.87
202401,QF7,South Yorkshire ICB,1012810026,OASIS DENTAL CARE LTD,DN6 0HY,E01007489,25823,746254.88,1779.8,1,0,515,181,45,4,33,55,11,2103,4324,746254.88
202401,QNX,Sussex ICB,1012810028,OASIS DENTAL CARE LTD,BN11 4LD,E01031812,11520,330082.69,375.2,0,0,108,35,14,1,5,21,2,1095,2091,330082.69
202401,QUE,Cambridgeshire and Peterborough ICB,1012810029,OASIS DENTAL CARE LTD,CB1 2HA,E01017987,7953,235964.31,426.2,2,0,210,32,9,4,2,21,0,621,1547,235964.31
202401,QWO,West Yorkshire ICB,1012810030,OASIS DENTAL CARE LTD,LS11 7AB,E01011315,20500,717469.25,1369.4,0,0,519,172,30,4,10,27,4,1810,4045,717469.25
202401,QKS,Kent And Medway ICB,1012810032,OASIS DENTAL CARE LTD,TN4 9PH,E01024838,19413,546723.37,961,0,0,304,83,26,2,17,50,0,1263,2753,546723.37
202401,QK1,"Leicester, Leicestershire and Rutland ICB",1012810034,OASIS DENTAL CARE LTD,LE16 7DS,E01025795,7246,212370.48,453.6,0,0,252,29,3,0,6,23,1,684,1379,212370.48
202401,QKS,Kent And Medway ICB,1012810035,OASIS DENTAL CARE LTD,DA3 7QZ,E01024158,7549,287736.29,511.2,0,0,174,55,9,0,7,36,2,962,1674,287736.29
202401,QHM,North East and North Cumbria ICB,1012810036,OASIS DENTAL CARE LTD,NE29 6QJ,E01008524,25973,764148.79,879.2,0,0,202,129,17,0,12,41,5,1027,3424,764148.79
202401,QMF,North East London ICB,1012810037,OASIS DENTAL CARE LTD,RM11 2BS,E01002274,5905,169263.3,360.4,0,0,134,44,5,1,3,22,0,589,1227,169263.3
202401,QNX,Sussex ICB,1012810040,OASIS DENTAL CARE LTD,BN25 1UE,E01021070,16400,497555.28,30.2,0,0,1,2,2,0,1,1,0,74,1952,497555.28
202401,QT1,Nottingham and Nottinghamshire ICB,1012810041,OASIS DENTAL CARE LTD,NG15 7SN,E01027932,35036,928010.77,29.6,0,0,2,1,2,0,0,8,2,45,1193,928010.77
202401,QJ2,Derby and Derbyshire ICB,1012810048,OASIS DENTAL CARE LTD,S40 4SL,E01019561,19361,569959.52,1567.2,0,0,545,218,26,1,16,31,2,1277,3584,569959.52
202401,QHM,North East and North Cumbria ICB,1012810052,OASIS DENTAL CARE LTD,DL3 7PL,E01012355,40053,1384818.11,3052.4,0,0,855,468,62,0,31,87,8,3951,7880,1384818.11
202401,QM7,Hertfordshire and West Essex ICB,1012810053,OASIS DENTAL CARE LTD,CM23 2JT,E01023449,22735,698338.27,1469.8,1,165.8,723,122,14,1,17,84,0,1923,5062,698338.27
202401,QJM,Lincolnshire ICB,1012810055,OASIS DENTAL CARE LTD,LN2 1JD,E01026143,36428,982209.46,1289.2,0,0,280,178,19,1,18,131,1,908,5871,982209.46
202401,QNX,Sussex ICB,1012810056,OASIS DENTAL CARE LTD,BN3 4FN,E01016987,3474,100781.81,159,0,0,59,24,2,0,1,5,0,583,498,100781.81
202401,QNX,Sussex ICB,1012810057,OASIS DENTAL CARE LTD,BN1 6JF,E01016903,7181,217571.63,133.2,0,0,67,18,1,0,0,6,0,513,809,217571.63
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1012810060,OASIS DENTAL CARE LTD,HP19 9PT,E01017663,3680,101547.63,297.2,0,0,136,29,11,0,1,6,0,344,630,101547.63
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1012810061,OASIS DENTAL CARE LTD,HP10 9LT,E01017868,4153,108384.66,382.2,0,0,119,36,8,0,7,26,0,792,1149,108384.66
202401,QJK,Devon ICB,1012810062,OASIS DENTAL CARE LTD,PL9 7BS,E01015136,17010,466711.89,999,0,0,377,118,21,1,8,45,1,1366,3368,466711.89
202401,QNC,Staffordshire and Stoke-on-Trent ICB,1012810063,OASIS DENTAL CARE LTD,DE14 1AN,E01032896,63000,1897735.11,3918.8,1,0,801,539,115,0,66,109,0,2817,8965,1897735.11
202401,QE1,Lancashire and South Cumbria ICB,1012810066,OASIS DENTAL CARE LTD,PR2 3NB,E01025259,2200,67792.57,202.4,0,0,83,26,3,0,2,2,0,337,331,67792.57
202401,QYG,Cheshire and Merseyside ICB,1012810067,OASIS DENTAL CARE LTD,WA2 7QJ,E01012523,30922,811313.03,2245.2,0,0,791,211,53,2,29,156,8,1812,6243,811313.03
202401,QNQ,Frimley ICB,1012810073,OASIS DENTAL CARE LTD,SL4 5BB,E01016556,4800,132553.24,362.6,0,0,119,51,3,0,5,13,0,560,1263,132553.24
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1012810074,OASIS DENTAL CARE LTD,OX1 2NA,E01028521,12288,331009.53,667.2,0,0,279,67,12,0,6,46,0,1037,2918,331009.53
202401,QJM,Lincolnshire ICB,1012810077,OASIS DENTAL CARE LTD,LN6 7HD,E01026171,33200,895228.35,2392.2,0,0,869,250,38,9,32,111,8,1977,7250,895228.35
202401,QUY,"Bristol, North Somerset and South Gloucestershire ICB",1012810080,OASIS DENTAL CARE LTD,BS7 8NR,E01014512,4535,117210.34,297.6,0,0,160,35,1,0,1,13,0,610,1018,117210.34
202401,QJM,Lincolnshire ICB,1012810082,OASIS DENTAL CARE LTD,PE21 8QN,E01026006,21656,583910.27,474.8,0,0,144,60,22,0,0,34,4,594,3011,583910.27
202401,QYG,Cheshire and Merseyside ICB,1012810083,OASIS DENTAL CARE LTD,CH1 1RN,E01018326,5676,163845.74,409.8,0,0,185,23,5,0,6,49,0,528,1387,163845.74
202401,QOP,Greater Manchester ICB,1012810084,OASIS DENTAL CARE LTD,OL2 6QF,E01005403,18625,617750.46,364.4,0,0,105,41,8,1,4,32,0,752,2835,617750.46
202401,QUY,"Bristol, North Somerset and South Gloucestershire ICB",1012810085,OASIS DENTAL CARE LTD,BS8 4HU,E01014545,517,13320.78,41.2,0,0,26,3,1,0,0,1,0,133,121,13320.78
202401,QOP,Greater Manchester ICB,1012810087,OASIS DENTAL CARE LTD,SK7 3EP,E01005927,5017,145875.76,490,0,0,186,64,8,0,4,20,0,702,1124,145875.76
202401,QWO,West Yorkshire ICB,1012810089,OASIS DENTAL CARE LTD,BD24 9AA,E01027572,19294,716526.03,1020,0,0,314,145,17,0,10,55,0,828,3954,716526.03
202401,QXU,Surrey Heartlands ICB,1012810090,OASIS DENTAL CARE LTD,GU1 2AA,E01030457,7650,236224.39,667.6,1,0,163,77,29,0,9,18,1,817,1290,236224.39
202401,QUY,"Bristol, North Somerset and South Gloucestershire ICB",1012810094,OASIS DENTAL CARE LTD,BS14 0JW,E01014611,5393,147458.37,391.6,0,0,132,42,4,2,6,23,0,733,1059,147458.37
202401,QOQ,Humber and North Yorkshire ICB,1012810096,OASIS DENTAL CARE LTD,DN20 8AE,E01013272,30555,1148629.97,1524,0,0,395,207,57,2,9,80,9,1236,7432,1148629.97
202401,QOC,"Shropshire, Telford and Wrekin ICB",1012810097,OASIS DENTAL CARE LTD,TF1 1DG,E01014145,4956,141413.95,230.2,0,0,50,19,4,0,8,6,0,231,706,141413.95
202401,QJM,Lincolnshire ICB,1012810098,OASIS DENTAL CARE LTD,PE9 1UF,E01026350,26129,704505.25,1215.2,0,0,343,115,21,1,28,66,1,1124,5249,704505.25
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1012810099,OASIS DENTAL CARE LTD,HP6 5JP,E01017763,1883,50016.11,188,0,0,92,13,3,0,3,5,0,842,86,50016.11
202401,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1012810100,OASIS DENTAL CARE LTD,OX12 8DR,E01028756,7179,199222.84,495,0,0,181,43,13,0,9,10,0,857,1095,199222.84
202401,QKS,Kent And Medway ICB,1012810105,OASIS DENTAL CARE LTD,TN13 1DJ,E01024469,19191,528639.58,1283,1,0,492,123,23,1,22,40,1,1691,3609,528639.58
202401,QOQ,Humber and North Yorkshire ICB,1012810106,OASIS DENTAL CARE LTD,HU9 2AA,E01012808,28605,939073.09,1959.4,0,0,706,223,42,0,23,77,6,3073,4945,939073.09
202401,QWE,South West London ICB,1012810107,OASIS DENTAL CARE LTD,KT1 2LY,E01002965,7500,231895.14,789.4,0,0,219,71,30,1,14,27,0,863,1824,231895.14
202401,QOP,Greater Manchester ICB,1012810113,OASIS DENTAL CARE LTD,M2 7HQ,E01033658,5042,149278.85,296,0,0,87,22,8,1,5,30,0,358,790,149278.85
202401,QK1,"Leicester, Leicestershire and Rutland ICB",1012810114,OASIS DENTAL CARE LTD,LE13 0HR,E01025899,3552,97190.03,184.2,0,0,133,15,1,0,0,1,0,1125,310,97190.03
202401,QYG,Cheshire and Merseyside ICB,1012810115,OASIS DENTAL CARE LTD,L23 8SN,E01006940,34474,1159452.93,2045.8,0,0,772,244,43,0,17,94,10,1473,7526,1159452.93
202401,QJ2,Derby and Derbyshire ICB,1012810118,OASIS DENTAL CARE LTD,NG10 1JX,E01019647,5159,185985.97,308.6,0,0,140,36,4,0,2,13,1,572,1109,185985.97
202401,QNQ,Frimley ICB,1012810122,OASIS DENTAL CARE LTD,GU51 3AF,E01022870,4652,133225.4,350.6,0,0,101,42,2,1,7,18,1,526,856,133225.4
202401,QNX,Sussex ICB,1012810123,OASIS DENTAL CARE LTD,TN37 6AS,E01020989,5664,150177.52,185.2,0,0,83,16,1,0,3,11,0,513,934,150177.52
202401,QRL,Hampshire and Isle Of Wight ICB,1012810124,OASIS DENTAL CARE LTD,SP10 3AA,E01023190,13263,386954.27,372.2,0,0,170,31,6,0,5,16,0,1302,2696,386954.27
202401,QHL,Birmingham and Solihull ICB,1012810126,OASIS DENTAL CARE LTD,B23 6XA,E01033646,21700,574158.42,1455.8,0,0,352,154,47,0,25,79,1,1575,3410,574158.42
